2021-04-01	12:25:25.622	+163.44	51.74	+0.61	+2.36
2021-04-01	11:51:50.956	+159.38	49.42	-0.20	+1.93
2021-04-01	12:34:00.417	+164.61	52.24	+0.55	+2.43
2021-04-01	12:08:11.440	+161.25	50.61	-0.00	+2.41
2021-04-01	12:16:48.952	+162.31	51.19	+0.59	+2.51
2021-04-01	11:39:01.266	+158.08	48.43	-0.53	+1.92
2021-04-02	17:55:45.351	+207.45	40.75	+0.53	+0.41
2021-04-02	18:06:42.412	+207.78	39.75	+0.66	+0.37
2021-04-03	09:00:28.393	+151.41	33.73	-0.77	+1.35
2021-04-03	08:00:03.224	+152.33	27.64	-0.27	+1.09
2021-04-03	08:49:00.293	+151.46	32.58	-0.54	+1.29
2021-04-03	08:22:37.636	+151.81	29.84	-0.40	+1.16
2021-04-03	08:36:09.739	+151.59	31.26	-0.37	+1.28
2021-04-03	08:11:20.175	+152.04	28.75	-0.56	+1.17
2021-04-05	06:42:08.342	+192.84	55.44	-1.12	+0.99
2021-04-06	11:43:56.006	+160.97	50.45	-0.65	+2.39
2021-04-07	14:37:36.140	+189.38	54.07	+1.56	+1.41
2021-04-07	14:47:08.279	+190.91	53.71	+1.69	+1.45
2021-04-07	14:56:40.786	+192.40	53.30	+1.62	+1.62
2021-04-07	15:06:46.785	+133.89	52.23	+0.28	+2.18
2021-04-08	17:32:45.607	+169.11	69.99	+1.92	+1.49
2021-04-11	11:57:52.485	+164.65	52.26	+0.10	+2.19
2021-04-15	16:45:52.669	+205.77	44.13	-0.54	+0.93
2021-04-17	15:13:46.958	+199.91	49.90	+1.30	+1.15
2021-04-20	05:56:33.368	+154.52	22.18	+0.27	+1.08
2021-04-18	15:42:05.248	+142.35	62.27	+1.63	+2.38
2021-04-19	05:33:01.306	+192.52	55.53	+0.48	+0.51
2021-04-20	05:37:02.017	+193.84	55.16	+0.29	+0.59
2021-04-20	05:28:10.184	+192.28	55.59	+0.46	+0.62
2021-04-21	15:31:39.681	+203.54	46.93	+0.74	+0.81
2021-04-21	15:24:02.951	+202.88	47.58	+0.73	+0.96
2021-04-25	04:47:25.162	+187.78	56.49	+0.55	+0.88
2021-04-22	16:12:32.062	+206.35	43.15	+0.78	+2.18
2021-04-22	16:47:16.628	+207.79	39.74	+0.50	+0.90
2021-04-22	07:00:11.213	+151.90	29.38	-0.38	+1.10
2021-04-25	04:36:38.140	+185.72	56.76	+0.74	+1.05
2021-04-22	21:21:15.486	+279.02	38.55	-3.55	-15.25
2021-04-22	16:25:15.352	+206.96	41.93	+0.86	+1.00
2021-04-22	16:35:31.015	+207.38	40.95	+0.68	+1.00
2021-04-23	15:54:28.794	+205.63	44.34	+0.61	+0.50
2021-04-23	23:42:51.806	+149.05	37.05	+0.04	+0.65
2021-04-23	23:31:35.618	+148.96	35.89	+0.01	+0.77
2021-04-23	16:12:03.882	+206.60	42.68	+0.38	+0.55
2021-04-23	16:35:34.346	+207.58	40.39	+0.33	+0.47
2021-04-23	16:03:14.708	+206.14	43.52	+0.33	+0.72
2021-04-23	15:45:46.588	+205.07	45.14	+0.64	+0.59
2021-04-23	16:21:05.036	+207.02	41.81	+0.49	+0.58
2021-04-24	15:49:21.775	+205.56	44.44	+0.94	+0.83
2021-04-24	23:10:04.896	+148.94	33.95	-0.21	+1.34
2021-04-24	16:26:54.753	+207.42	40.83	+0.62	+0.81
2021-04-24	16:06:53.196	+206.54	42.80	+0.73	+0.84
2021-04-24	01:28:26.171	+154.26	48.39	+0.03	+0.45
2021-04-24	15:57:58.366	+206.07	43.65	+0.83	+0.90
2021-04-25	19:06:18.620	+206.48	24.29	+0.37	+1.06
2021-04-25	04:58:31.897	+189.87	56.13	+0.45	+0.80
2021-04-25	18:57:18.318	+206.84	25.16	+0.13	+0.92
2021-04-25	05:09:39.110	+191.89	55.69	+0.57	+0.70
2021-04-28	05:23:43.586	+154.52	22.19	-0.30	+2.03
2021-04-25	04:26:03.005	+183.65	56.94	-0.20	+1.48
2021-04-27	09:06:15.876	+154.27	44.18	-0.48	+1.14
2021-04-28	05:32:22.410	+154.11	23.00	+0.11	+1.46
2021-04-27	08:47:00.260	+153.23	42.35	-0.04	+0.90
2021-04-27	08:40:28.200	+152.94	41.72	-0.31	+0.88
2021-04-27	09:12:36.952	+154.67	44.78	-0.20	+1.38
2021-04-27	08:27:16.058	+152.42	40.40	-0.20	+0.90
2021-04-27	08:34:04.198	+152.68	41.08	-1.43	+1.09
2021-04-27	08:53:27.077	+153.55	42.97	+0.06	+0.87
2021-04-27	08:59:54.005	+153.90	43.59	-0.42	+1.01
2021-04-28	05:41:07.418	+153.73	23.82	-0.33	+0.28
2021-04-28	15:14:01.025	+204.33	46.07	+0.84	+0.98
2021-04-28	11:50:52.945	+175.07	54.77	-0.43	+2.12
2021-04-28	05:49:40.067	+153.37	24.64	+0.04	+1.23
2021-04-28	05:58:12.440	+153.05	25.46	+0.31	+0.90
2021-04-28	05:15:06.410	+154.95	21.40	+0.77	+1.31
